timestamp,AHU_C1_7_B-AHU_CCVC,AHU_C1_7_B-AHU_OCC,AHU_C1_7_B-AHU_TAS,AHU_C1_7_B-AHU_TAS_SP
2020-09-16 15:45:00+00:00,21,1,12.75,12.77777778
2020-09-16 16:00:00+00:00,21,1,12.77222222,12.77777778
2020-09-16 16:15:00+00:00,21,1,12.76111111,12.77777778
2020-09-16 16:30:00+00:00,21,1,12.78888889,12.77777778
2020-09-16 16:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-16 17:00:00+00:00,21,1,12.75,12.77777778
2020-09-16 17:15:00+00:00,20,1,12.77222222,12.77777778
2020-09-16 17:30:00+00:00,21,1,12.8,12.77777778
2020-09-16 17:45:00+00:00,22,1,12.81111111,12.77777778
2020-09-16 18:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-16 18:15:00+00:00,21,1,12.8,12.77777778
2020-09-16 18:30:00+00:00,21,1,12.76111111,12.77777778
2020-09-16 18:45:00+00:00,22,1,12.77777778,12.77777778
2020-09-16 19:00:00+00:00,21,1,12.76111111,12.77777778
2020-09-16 19:15:00+00:00,21,1,12.78888889,12.77777778
2020-09-16 19:30:00+00:00,21,1,12.75,12.77777778
2020-09-16 19:45:00+00:00,21,1,12.81111111,12.77777778
2020-09-16 20:00:00+00:00,21,1,12.8,12.77777778
2020-09-16 20:15:00+00:00,21,1,12.76111111,12.77777778
2020-09-16 20:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-16 20:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-16 21:00:00+00:00,20,1,12.78888889,12.77777778
2020-09-16 21:15:00+00:00,21,1,12.77777778,12.77777778
2020-09-16 21:30:00+00:00,21,1,12.73888889,12.77777778
2020-09-16 21:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-16 22:00:00+00:00,21,1,12.75,12.77777778
2020-09-16 22:15:00+00:00,21,1,12.76111111,12.77777778
2020-09-16 22:30:00+00:00,21,1,12.73888889,12.77777778
2020-09-16 22:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-16 23:00:00+00:00,20,1,12.76111111,12.77777778
2020-09-16 23:15:00+00:00,21,1,12.81111111,12.77777778
2020-09-16 23:30:00+00:00,21,1,12.8,12.77777778
2020-09-16 23:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 00:00:00+00:00,20,1,12.76111111,12.77777778
2020-09-17 00:15:00+00:00,21,1,12.76111111,12.77777778
2020-09-17 00:30:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 00:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 01:00:00+00:00,21,1,12.76111111,12.77777778
2020-09-17 01:15:00+00:00,21,1,12.73888889,12.77777778
2020-09-17 01:30:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 01:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 02:00:00+00:00,22,1,12.75,12.77777778
2020-09-17 02:15:00+00:00,22,1,12.75,12.77777778
2020-09-17 02:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 02:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 03:00:00+00:00,21,1,12.78888889,12.77777778
2020-09-17 03:15:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 03:30:00+00:00,21,1,12.78888889,12.77777778
2020-09-17 03:45:00+00:00,21,1,12.8,12.77777778
2020-09-17 04:00:00+00:00,21,1,12.75,12.77777778
2020-09-17 04:15:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 04:30:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 04:45:00+00:00,20,1,12.8,12.77777778
2020-09-17 05:00:00+00:00,20,1,12.77222222,12.77777778
2020-09-17 05:15:00+00:00,20,1,12.77222222,12.77777778
2020-09-17 05:30:00+00:00,19,1,12.8,12.77777778
2020-09-17 05:45:00+00:00,19,1,12.78888889,12.77777778
2020-09-17 06:00:00+00:00,19,1,12.77222222,12.77777778
2020-09-17 06:15:00+00:00,19,1,12.77222222,12.77777778
2020-09-17 06:30:00+00:00,19,1,12.73888889,12.77777778
2020-09-17 06:45:00+00:00,19,1,12.76111111,12.77777778
2020-09-17 07:00:00+00:00,19,1,12.78888889,12.77777778
2020-09-17 07:15:00+00:00,19,1,12.77777778,12.77777778
2020-09-17 07:30:00+00:00,19,1,12.77222222,12.77777778
2020-09-17 07:45:00+00:00,20,1,12.78888889,12.77777778
2020-09-17 08:00:00+00:00,20,1,12.77777778,12.77777778
2020-09-17 08:15:00+00:00,20,1,12.77777778,12.77777778
2020-09-17 08:30:00+00:00,20,1,12.77222222,12.77777778
2020-09-17 08:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 09:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 09:15:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 09:30:00+00:00,21,1,12.8,12.77777778
2020-09-17 09:45:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 10:00:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 10:15:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 10:30:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 10:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-17 11:00:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 11:15:00+00:00,23,1,12.77222222,12.77777778
2020-09-17 11:30:00+00:00,21,1,12.76111111,12.77777778
2020-09-17 11:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 12:00:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 12:15:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 12:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 12:45:00+00:00,22,1,12.77222222,12.77777778
2020-09-17 13:00:00+00:00,22,1,12.8,12.77777778
2020-09-17 13:15:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 13:30:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 13:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-17 14:00:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 14:15:00+00:00,21,1,12.8,12.77777778
2020-09-17 14:30:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 14:45:00+00:00,22,1,12.77222222,12.77777778
2020-09-17 15:00:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 15:15:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 15:30:00+00:00,22,1,12.77222222,12.77777778
2020-09-17 15:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 16:00:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 16:15:00+00:00,22,1,12.75,12.77777778
2020-09-17 16:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 16:45:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 17:00:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 17:15:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 17:30:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 17:45:00+00:00,22,1,12.77222222,12.77777778
2020-09-17 18:00:00+00:00,22,1,12.77222222,12.77777778
2020-09-17 18:15:00+00:00,22,1,12.75,12.77777778
2020-09-17 18:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 18:45:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 19:00:00+00:00,22,1,12.73888889,12.77777778
2020-09-17 19:15:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 19:30:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 19:45:00+00:00,22,1,12.78888889,12.77777778
2020-09-17 20:00:00+00:00,22,1,12.8,12.77777778
2020-09-17 20:15:00+00:00,21,1,12.8,12.77777778
2020-09-17 20:30:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 20:45:00+00:00,21,1,12.76111111,12.77777778
2020-09-17 21:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-17 21:15:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 21:30:00+00:00,22,1,12.75,12.77777778
2020-09-17 21:45:00+00:00,22,1,12.77222222,12.77777778
2020-09-17 22:00:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 22:15:00+00:00,21,1,12.77222222,12.77777778
2020-09-17 22:30:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 22:45:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 23:00:00+00:00,22,1,12.77777778,12.77777778
2020-09-17 23:15:00+00:00,22,1,12.77222222,12.77777778
2020-09-17 23:30:00+00:00,22,1,12.76111111,12.77777778
2020-09-17 23:45:00+00:00,22,1,12.77222222,12.77777778
2020-09-18 00:00:00+00:00,21,1,12.76111111,12.77777778
2020-09-18 00:15:00+00:00,22,1,12.78888889,12.77777778
2020-09-18 00:30:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 00:45:00+00:00,22,1,12.76111111,12.77777778
2020-09-18 01:00:00+00:00,22,1,12.78888889,12.77777778
2020-09-18 01:15:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 01:30:00+00:00,23,1,12.73888889,12.77777778
2020-09-18 01:45:00+00:00,23,1,12.8,12.77777778
2020-09-18 02:00:00+00:00,23,1,12.77222222,12.77777778
2020-09-18 02:15:00+00:00,24,1,12.77777778,12.77777778
2020-09-18 02:30:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 02:45:00+00:00,22,1,12.78888889,12.77777778
2020-09-18 03:00:00+00:00,23,1,12.77222222,12.77777778
2020-09-18 03:15:00+00:00,23,1,12.77777778,12.77777778
2020-09-18 03:30:00+00:00,24,1,12.72222222,12.77777778
2020-09-18 03:45:00+00:00,22,1,12.72222222,12.77777778
2020-09-18 04:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 04:15:00+00:00,22,1,12.76111111,12.77777778
2020-09-18 04:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-18 04:45:00+00:00,22,1,12.76111111,12.77777778
2020-09-18 05:00:00+00:00,23,1,12.77222222,12.77777778
2020-09-18 05:15:00+00:00,23,1,12.78888889,12.77777778
2020-09-18 05:30:00+00:00,22,1,12.77222222,12.77777778
2020-09-18 05:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 06:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 06:15:00+00:00,20,1,12.77777778,12.77777778
2020-09-18 06:30:00+00:00,20,1,12.77222222,12.77777778
2020-09-18 06:45:00+00:00,20,1,12.77777778,12.77777778
2020-09-18 07:00:00+00:00,20,1,12.75,12.77777778
2020-09-18 07:15:00+00:00,20,1,12.8,12.77777778
2020-09-18 07:30:00+00:00,20,1,12.76111111,12.77777778
2020-09-18 07:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 08:00:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 08:15:00+00:00,22,1,12.77222222,12.77777778
2020-09-18 08:30:00+00:00,22,1,12.77222222,12.77777778
2020-09-18 08:45:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 09:00:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 09:15:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 09:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-18 09:45:00+00:00,22,1,12.8,12.77777778
2020-09-18 10:00:00+00:00,23,1,12.77777778,12.77777778
2020-09-18 10:15:00+00:00,21,1,12.76111111,12.77777778
2020-09-18 10:30:00+00:00,22,1,12.77222222,12.77777778
2020-09-18 10:45:00+00:00,21,1,12.76111111,12.77777778
2020-09-18 11:00:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 11:15:00+00:00,22,1,12.81111111,12.77777778
2020-09-18 11:30:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 11:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 12:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 12:15:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 12:30:00+00:00,22,1,12.78888889,12.77777778
2020-09-18 12:45:00+00:00,21,1,12.75,12.77777778
2020-09-18 13:00:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 13:15:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 13:30:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 13:45:00+00:00,21,1,12.76111111,12.77777778
2020-09-18 14:00:00+00:00,21,1,12.76111111,12.77777778
2020-09-18 14:15:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 14:30:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 14:45:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 15:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 15:15:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 15:30:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 15:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 16:00:00+00:00,22,1,12.77777778,12.77777778
2020-09-18 16:15:00+00:00,22,1,12.78888889,12.77777778
2020-09-18 16:30:00+00:00,22,1,12.77222222,12.77777778
2020-09-18 16:45:00+00:00,21,1,12.75,12.77777778
2020-09-18 17:00:00+00:00,22,1,12.76111111,12.77777778
2020-09-18 17:15:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 17:30:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 17:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 18:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 18:15:00+00:00,21,1,12.8,12.77777778
2020-09-18 18:30:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 18:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 19:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 19:15:00+00:00,21,1,12.78888889,12.77777778
2020-09-18 19:30:00+00:00,21,1,12.81111111,12.77777778
2020-09-18 19:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 20:00:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 20:15:00+00:00,21,1,12.76111111,12.77777778
2020-09-18 20:30:00+00:00,21,1,12.8,12.77777778
2020-09-18 20:45:00+00:00,20,1,12.78888889,12.77777778
2020-09-18 21:00:00+00:00,20,1,12.78888889,12.77777778
2020-09-18 21:15:00+00:00,21,1,12.8,12.77777778
2020-09-18 21:30:00+00:00,21,1,12.77777778,12.77777778
2020-09-18 21:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 22:00:00+00:00,20,1,12.76111111,12.77777778
2020-09-18 22:15:00+00:00,20,1,12.76111111,12.77777778
2020-09-18 22:30:00+00:00,21,1,12.75,12.77777778
2020-09-18 22:45:00+00:00,21,1,12.82222222,12.77777778
2020-09-18 23:00:00+00:00,21,1,12.77222222,12.77777778
2020-09-18 23:15:00+00:00,21,1,12.81111111,12.77777778
2020-09-18 23:30:00+00:00,20,1,12.77222222,12.77777778
2020-09-18 23:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-19 00:00:00+00:00,21,1,12.8,12.77777778
2020-09-19 00:15:00+00:00,21,1,12.82222222,12.77777778
2020-09-19 00:30:00+00:00,21,1,12.8,12.77777778
2020-09-19 00:45:00+00:00,20,1,12.77777778,12.77777778
2020-09-19 01:00:00+00:00,19,1,12.82222222,12.77777778
2020-09-19 01:15:00+00:00,19,1,12.73888889,12.77777778
2020-09-19 01:30:00+00:00,18,1,12.76111111,12.77777778
2020-09-19 01:45:00+00:00,19,1,12.82222222,12.77777778
2020-09-19 02:00:00+00:00,18,1,12.82222222,12.77777778
2020-09-19 02:15:00+00:00,18,1,12.81111111,12.77777778
2020-09-19 02:30:00+00:00,18,1,12.73888889,12.77777778
2020-09-19 02:45:00+00:00,18,1,12.83888889,12.77777778
2020-09-19 03:00:00+00:00,16,1,12.67777778,12.77777778
2020-09-19 03:15:00+00:00,19,1,12.8,12.77777778
2020-09-19 03:30:00+00:00,17,1,12.87222222,12.77777778
2020-09-19 03:45:00+00:00,16,1,12.7,12.77777778
2020-09-19 04:00:00+00:00,18,1,12.86111111,12.77777778
2020-09-19 04:15:00+00:00,17,1,12.76111111,12.77777778
2020-09-19 04:30:00+00:00,17,1,12.76111111,12.77777778
2020-09-19 04:45:00+00:00,17,1,12.88888889,12.77777778
2020-09-19 05:00:00+00:00,16,1,12.65,12.77777778
2020-09-19 05:15:00+00:00,19,1,12.52777778,12.77777778
2020-09-19 05:30:00+00:00,24,1,12.9,12.77777778
2020-09-19 05:45:00+00:00,14,1,13.27777778,12.77777778
2020-09-19 06:00:00+00:00,12,1,12.32777778,12.77777778
2020-09-19 06:15:00+00:00,18,1,12.12777778,12.77777778
2020-09-19 06:30:00+00:00,25,1,12.93888889,12.77777778
2020-09-19 06:45:00+00:00,20,1,13.53888889,12.77777778
2020-09-19 07:00:00+00:00,12,1,12.95,12.77777778
2020-09-19 07:15:00+00:00,13,1,12.66111111,12.77777778
2020-09-19 07:30:00+00:00,15,1,12.28888889,12.77777778
2020-09-19 07:45:00+00:00,19,1,12.26111111,12.77777778
2020-09-19 08:00:00+00:00,25,1,13.07222222,12.77777778
2020-09-19 08:15:00+00:00,18,1,13.45,12.77777778
2020-09-19 08:30:00+00:00,13,1,12.88888889,12.77777778
2020-09-19 08:45:00+00:00,14,1,12.31111111,12.77777778
2020-09-19 09:00:00+00:00,18,1,12.27777778,12.77777778
2020-09-19 09:15:00+00:00,23,1,12.62222222,12.77777778
2020-09-19 09:30:00+00:00,24,1,13.38888889,12.77777778
2020-09-19 09:45:00+00:00,16,1,13.41111111,12.77777778
2020-09-19 10:00:00+00:00,11,1,12.71111111,12.77777778
2020-09-19 10:15:00+00:00,12,1,12.12222222,12.77777778
2020-09-19 10:30:00+00:00,21,1,12.18888889,12.77777778
2020-09-19 10:45:00+00:00,25,1,12.98888889,12.77777778
2020-09-19 11:00:00+00:00,20,1,13.55,12.77777778
2020-09-19 11:15:00+00:00,13,1,13.05,12.77777778
2020-09-19 11:30:00+00:00,12,1,12.42222222,12.77777778
2020-09-19 11:45:00+00:00,17,1,12.16111111,12.77777778
2020-09-19 12:00:00+00:00,24,1,12.71111111,12.77777778
2020-09-19 12:15:00+00:00,21,1,13.23888889,12.77777778
2020-09-19 12:30:00+00:00,16,1,12.96111111,12.77777778
2020-09-19 12:45:00+00:00,16,1,12.56111111,12.77777778
2020-09-19 13:00:00+00:00,20,1,12.67222222,12.77777778
2020-09-19 13:15:00+00:00,19,1,12.88888889,12.77777778
2020-09-19 13:30:00+00:00,19,1,12.72777778,12.77777778
2020-09-19 13:45:00+00:00,20,1,12.76111111,12.77777778
2020-09-19 14:00:00+00:00,20,1,12.78888889,12.77777778
2020-09-19 14:15:00+00:00,19,1,12.77222222,12.77777778
2020-09-19 14:30:00+00:00,20,1,12.8,12.77777778
2020-09-19 14:45:00+00:00,20,1,12.75,12.77777778
2020-09-19 15:00:00+00:00,20,1,12.75,12.77777778
2020-09-19 15:15:00+00:00,20,1,12.81111111,12.77777778
2020-09-19 15:30:00+00:00,19,1,12.81111111,12.77777778
2020-09-19 15:45:00+00:00,20,1,12.77222222,12.77777778
2020-09-19 16:00:00+00:00,20,1,12.76111111,12.77777778
2020-09-19 16:15:00+00:00,20,1,12.8,12.77777778
2020-09-19 16:30:00+00:00,19,1,12.8,12.77777778
2020-09-19 16:45:00+00:00,20,1,12.77777778,12.77777778
2020-09-19 17:00:00+00:00,20,1,12.77222222,12.77777778
2020-09-19 17:15:00+00:00,19,1,12.78888889,12.77777778
2020-09-19 17:30:00+00:00,20,1,12.82222222,12.77777778
2020-09-19 17:45:00+00:00,19,1,12.76111111,12.77777778
2020-09-19 18:00:00+00:00,20,1,12.8,12.77777778
2020-09-19 18:15:00+00:00,20,1,12.77777778,12.77777778
2020-09-19 18:30:00+00:00,21,1,12.77777778,12.77777778
2020-09-19 18:45:00+00:00,20,1,12.78888889,12.77777778
2020-09-19 19:00:00+00:00,19,1,12.76111111,12.77777778
2020-09-19 19:15:00+00:00,20,1,12.75,12.77777778
2020-09-19 19:30:00+00:00,21,1,12.78888889,12.77777778
2020-09-19 19:45:00+00:00,21,1,12.77222222,12.77777778
2020-09-19 20:00:00+00:00,19,1,12.77222222,12.77777778
2020-09-19 20:15:00+00:00,20,1,12.75,12.77777778
2020-09-19 20:30:00+00:00,20,1,12.76111111,12.77777778
2020-09-19 20:45:00+00:00,20,1,12.81111111,12.77777778
2020-09-19 21:00:00+00:00,21,1,12.78888889,12.77777778
2020-09-19 21:15:00+00:00,20,1,12.78888889,12.77777778
2020-09-19 21:30:00+00:00,20,1,12.71111111,12.77777778
2020-09-19 21:45:00+00:00,21,1,12.78888889,12.77777778
2020-09-19 22:00:00+00:00,19,1,12.76111111,12.77777778
2020-09-19 22:15:00+00:00,19,1,12.73888889,12.77777778
2020-09-19 22:30:00+00:00,19,1,12.78888889,12.77777778
2020-09-19 22:45:00+00:00,18,1,12.77777778,12.77777778
2020-09-19 23:00:00+00:00,20,1,12.81111111,12.77777778
2020-09-19 23:15:00+00:00,18,1,12.83888889,12.77777778
2020-09-19 23:30:00+00:00,17,1,12.71111111,12.77777778
2020-09-19 23:45:00+00:00,17,1,12.8,12.77777778
2020-09-20 00:00:00+00:00,18,1,12.86111111,12.77777778
2020-09-20 00:15:00+00:00,15,1,12.72777778,12.77777778
2020-09-20 00:30:00+00:00,13,1,12.43888889,12.77777778
2020-09-20 00:45:00+00:00,14,1,12.02222222,12.77777778
2020-09-20 01:00:00+00:00,22,1,12.37777778,12.77777778
2020-09-20 01:15:00+00:00,25,1,13,12.77777778
2020-09-20 01:30:00+00:00,23,1,13.5,12.77777778
2020-09-20 01:45:00+00:00,16,1,13.26111111,12.77777778
2020-09-20 02:00:00+00:00,13,1,12.81111111,12.77777778
2020-09-20 02:15:00+00:00,14,1,12.41111111,12.77777778
2020-09-20 02:30:00+00:00,16,1,12.16111111,12.77777778
2020-09-20 02:45:00+00:00,20,1,12.27777778,12.77777778
2020-09-20 03:00:00+00:00,25,1,12.82222222,12.77777778
2020-09-20 03:15:00+00:00,25,1,13.52777778,12.77777778
2020-09-20 03:30:00+00:00,16,1,13.6,12.77777778
2020-09-20 03:45:00+00:00,10,1,12.87777778,12.77777778
2020-09-20 04:00:00+00:00,10,1,12.15,12.77777778
2020-09-20 04:15:00+00:00,18,1,11.92222222,12.77777778
2020-09-20 04:30:00+00:00,27,1,12.97222222,12.77777778
2020-09-20 04:45:00+00:00,20,1,13.8,12.77777778
2020-09-20 05:00:00+00:00,9,1,13,12.77777778
2020-09-20 05:15:00+00:00,7,1,12.07777778,12.77777778
2020-09-20 05:30:00+00:00,15,1,11.66111111,12.77777778
2020-09-20 05:45:00+00:00,27,1,12.5,12.77777778
2020-09-20 06:00:00+00:00,27,1,13.88888889,12.77777778
2020-09-20 06:15:00+00:00,18,1,13.42222222,12.77777778
2020-09-20 06:30:00+00:00,13,1,12.47222222,12.77777778
2020-09-20 06:45:00+00:00,19,1,12.45,12.77777778
2020-09-20 07:00:00+00:00,18,1,12.77777778,12.77777778
2020-09-20 07:15:00+00:00,18,1,12.9,12.77777778
2020-09-20 07:30:00+00:00,17,1,12.55,12.77777778
2020-09-20 07:45:00+00:00,20,1,12.77777778,12.77777778
2020-09-20 08:00:00+00:00,18,1,12.88888889,12.77777778
2020-09-20 08:15:00+00:00,16,1,12.78888889,12.77777778
2020-09-20 08:30:00+00:00,17,1,12.58888889,12.77777778
2020-09-20 08:45:00+00:00,19,1,12.63888889,12.77777778
2020-09-20 09:00:00+00:00,21,1,12.98888889,12.77777778
2020-09-20 09:15:00+00:00,21,1,13.36111111,12.77777778
2020-09-20 09:30:00+00:00,15,1,13.31111111,12.77777778
2020-09-20 09:45:00+00:00,8,1,12.5,12.77777778
2020-09-20 10:00:00+00:00,14,1,11.88888889,12.77777778
2020-09-20 10:15:00+00:00,24,1,12.42222222,12.77777778
2020-09-20 10:30:00+00:00,25,1,13.72222222,12.77777778
2020-09-20 10:45:00+00:00,12,1,13.37777778,12.77777778
2020-09-20 11:00:00+00:00,8,1,12.46111111,12.77777778
2020-09-20 11:15:00+00:00,19,1,11.92777778,12.77777778
2020-09-20 11:30:00+00:00,26,1,13.12222222,12.77777778
2020-09-20 11:45:00+00:00,17,1,13.65,12.77777778
2020-09-20 12:00:00+00:00,9,1,12.72222222,12.77777778
2020-09-20 12:15:00+00:00,13,1,12.02222222,12.77777778
2020-09-20 12:30:00+00:00,21,1,12.3,12.77777778
2020-09-20 12:45:00+00:00,24,1,13.02777778,12.77777778
2020-09-20 13:00:00+00:00,20,1,13.36111111,12.77777778
2020-09-20 13:15:00+00:00,15,1,12.87777778,12.77777778
2020-09-20 13:30:00+00:00,16,1,12.51111111,12.77777778
2020-09-20 13:45:00+00:00,19,1,12.65,12.77777778
2020-09-20 14:00:00+00:00,20,1,12.92777778,12.77777778
2020-09-20 14:15:00+00:00,17,1,12.87222222,12.77777778
2020-09-20 14:30:00+00:00,17,1,12.67777778,12.77777778
2020-09-20 14:45:00+00:00,19,1,12.73888889,12.77777778
2020-09-20 15:00:00+00:00,19,1,12.82222222,12.77777778
2020-09-20 15:15:00+00:00,18,1,12.78888889,12.77777778
2020-09-20 15:30:00+00:00,18,1,12.76111111,12.77777778
2020-09-20 15:45:00+00:00,19,1,12.78888889,12.77777778
2020-09-20 16:00:00+00:00,18,1,12.82222222,12.77777778
2020-09-20 16:15:00+00:00,17,1,12.73888889,12.77777778
2020-09-20 16:30:00+00:00,19,1,12.85,12.77777778
2020-09-20 16:45:00+00:00,17,1,12.82222222,12.77777778
2020-09-20 17:00:00+00:00,18,1,12.77777778,12.77777778
2020-09-20 17:15:00+00:00,19,1,12.77777778,12.77777778
2020-09-20 17:30:00+00:00,19,1,12.78888889,12.77777778
2020-09-20 17:45:00+00:00,18,1,12.78888889,12.77777778
2020-09-20 18:00:00+00:00,18,1,12.78888889,12.77777778
2020-09-20 18:15:00+00:00,19,1,12.77777778,12.77777778
2020-09-20 18:30:00+00:00,19,1,12.73888889,12.77777778
2020-09-20 18:45:00+00:00,19,1,12.83888889,12.77777778
2020-09-20 19:00:00+00:00,20,1,12.77777778,12.77777778
2020-09-20 19:15:00+00:00,19,1,12.73888889,12.77777778
2020-09-20 19:30:00+00:00,19,1,12.8,12.77777778
2020-09-20 19:45:00+00:00,20,1,12.73888889,12.77777778
2020-09-20 20:00:00+00:00,20,1,12.78888889,12.77777778
2020-09-20 20:15:00+00:00,20,1,12.82777778,12.77777778
2020-09-20 20:30:00+00:00,19,1,12.72222222,12.77777778
2020-09-20 20:45:00+00:00,19,1,12.76111111,12.77777778
2020-09-20 21:00:00+00:00,20,1,12.81111111,12.77777778
2020-09-20 21:15:00+00:00,20,1,12.78888889,12.77777778
2020-09-20 21:30:00+00:00,19,1,12.8,12.77777778
2020-09-20 21:45:00+00:00,19,1,12.77777778,12.77777778
2020-09-20 22:00:00+00:00,19,1,12.76111111,12.77777778
2020-09-20 22:15:00+00:00,19,1,12.72777778,12.77777778
2020-09-20 22:30:00+00:00,20,1,12.78888889,12.77777778
2020-09-20 22:45:00+00:00,18,1,12.8,12.77777778
2020-09-20 23:00:00+00:00,18,1,12.82777778,12.77777778
2020-09-20 23:15:00+00:00,17,1,12.72777778,12.77777778
2020-09-20 23:30:00+00:00,17,1,12.71111111,12.77777778
2020-09-20 23:45:00+00:00,18,1,12.72777778,12.77777778
2020-09-21 00:00:00+00:00,18,1,12.85,12.77777778
2020-09-21 00:15:00+00:00,18,1,13.05,12.77777778
2020-09-21 00:30:00+00:00,16,1,13.22777778,12.77777778
2020-09-21 00:45:00+00:00,11,1,13.12222222,12.77777778
2020-09-21 01:00:00+00:00,8,1,12.3,12.77777778
2020-09-21 01:15:00+00:00,16,1,12,12.77777778
2020-09-21 01:30:00+00:00,24,1,12.56111111,12.77777778
2020-09-21 01:45:00+00:00,24,1,13.47777778,12.77777778
2020-09-21 02:00:00+00:00,15,1,13.3,12.77777778
