,id_point,building_id,name_point,description,units,tagged_units,equip_id,equip_type_abbr,equip_type_name,tags
589,308115,438,Retail AHU-C1-11_Supply Fan Start/Stop Command,,On/Off,on/off,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
590,308116,438,Retail AHU-C1-11_Supply Fan VFD Speed Command,,%,%,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
591,308099,438,Retail AHU-C1-11_Cooling Coil Valve Command,,%,%,28598,AHU,Air Handling Unit,"['ahu', 'hvac']"
592,308120,438,Retail AHU-C1-13_Heating Coil Leaving Air Temperature Setpoint,,F,f,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
593,308119,438,Retail AHU-C1-13_Heating Coil Leaving Air Temperature,,F,f,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
594,308118,438,Retail AHU-C1-13_Final Filter Pressure Status,,On/Off,on/off,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
595,308124,438,Retail AHU-C1-13_Mixed Air Temperature,,F,f,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
596,308123,438,Retail AHU-C1-13_Low Temperature Detector,,On/Off,on/off,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
597,308122,438,Retail AHU-C1-13_High Static Pressure Shutdown Alarm,,On/Off,on/off,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
598,308128,438,Retail AHU-C1-13_Status,,?,?,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
599,308132,438,Retail AHU-C1-13_Supply Fan Start/Stop Command,,On/Off,on/off,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
600,308131,438,Retail AHU-C1-13_Supply Air Temperature Setpoint,,F,f,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
601,308127,438,Retail AHU-C1-13_Return Air Temperature,,F,f,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
602,308126,438,Retail AHU-C1-13_Occupied Mode,,Occ,occ,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
603,308121,438,Retail AHU-C1-13_Heating Coil Valve Command,,%,%,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
604,308117,438,Retail AHU-C1-13_Cooling Coil Valve Command,,%,%,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
605,308130,438,Retail AHU-C1-13_Supply Air Temperature,,F,f,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
606,308125,438,Retail AHU-C1-13_Mixing Box Dampers Command,,%,%,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
607,308129,438,Retail AHU-C1-13_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28599,AHU,Air Handling Unit,"['ahu', 'hvac']"
608,308133,438,Base Building AHU-C1-15_Cooling Coil Valve Command,,%,%,28600,AHU,Air Handling Unit,"['ahu', 'hvac']"
609,308135,438,Base Building AHU-C1-15_Occupied Mode,,Occ,occ,28600,AHU,Air Handling Unit,"['ahu', 'hvac']"
610,308136,438,Base Building AHU-C1-15_Supply Air Temperature,,F,f,28600,AHU,Air Handling Unit,"['ahu', 'hvac']"
611,308134,438,Base Building AHU-C1-15_Final Filter Pressure Status,,On/Off,on/off,28600,AHU,Air Handling Unit,"['ahu', 'hvac']"
612,308138,438,Base Building AHU-C1-15_Supply Fan Start/Stop Command,,On/Off,on/off,28600,AHU,Air Handling Unit,"['ahu', 'hvac']"
613,308137,438,Base Building AHU-C1-15_Supply Air Temperature Setpoint,,F,f,28600,AHU,Air Handling Unit,"['ahu', 'hvac']"
614,308179,438,Related AHU-C1-3_Heating Coil Valve Command,,%,%,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
615,308193,438,Related AHU-C1-3_Supply Fan Start/Stop Command,,On/Off,on/off,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
616,308192,438,Related AHU-C1-3_Supply Air Temperature Setpoint,,F,f,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
617,308191,438,Related AHU-C1-3_Supply Air Temperature,,F,f,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
618,308190,438,Related AHU-C1-3_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
619,308189,438,Related AHU-C1-3_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
620,308188,438,Related AHU-C1-3_Status,,?,?,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
621,308187,438,Related AHU-C1-3_Return Air Temperature,,F,f,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
622,308185,438,Related AHU-C1-3_Preheat Coil Leaving Air Temperature,,F,f,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
623,308184,438,Related AHU-C1-3_Occupied Mode,,Occ,occ,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
624,308183,438,Related AHU-C1-3_Mixing Box Dampers Command,,%,%,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
625,308182,438,Related AHU-C1-3_Mixed Air Temperature,,F,f,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
626,308181,438,Related AHU-C1-3_Low Temperature Detector,,On/Off,on/off,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
627,308180,438,Related AHU-C1-3_High Static Pressure Shutdown Alarm,,On/Off,on/off,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
628,308178,438,Related AHU-C1-3_Final Filter Pressure Status,,On/Off,on/off,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
629,308186,438,Related AHU-C1-3_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
630,308177,438,Related AHU-C1-3_Face & Bypass Damper Command,,%,%,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
631,308194,438,Related AHU-C1-3_Supply Fan VFD Speed Command,,%,%,28601,AHU,Air Handling Unit,"['ahu', 'hvac']"
632,308208,438,South Residential AHU-C1-5_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
633,308196,438,South Residential AHU-C1-5_Face & Bypass Damper Command,,%,%,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
634,308205,438,South Residential AHU-C1-5_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
635,308203,438,South Residential AHU-C1-5_Outdoor Air Damper Command,,%,%,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
636,308202,438,South Residential AHU-C1-5_Occupied Mode,,Occ,occ,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
637,308206,438,South Residential AHU-C1-5_Return Air Temperature,,F,f,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
638,308207,438,South Residential AHU-C1-5_Status,,?,?,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
639,308204,438,South Residential AHU-C1-5_Preheat Coil Leaving Air Temperature,,F,f,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
640,308197,438,South Residential AHU-C1-5_Final Filter Pressure Status,,On/Off,on/off,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
641,308213,438,South Residential AHU-C1-5_Supply Fan VFD Speed Command,,%,%,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
642,308195,438,South Residential AHU-C1-5_Cooling Coil Valve Command,,%,%,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
643,308212,438,South Residential AHU-C1-5_Supply Fan Start/Stop Command,,On/Off,on/off,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
644,308211,438,South Residential AHU-C1-5_Supply Air Temperature Setpoint,,F,f,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
645,308210,438,South Residential AHU-C1-5_Supply Air Temperature,,F,f,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
646,308198,438,South Residential AHU-C1-5_Heating Coil Valve Command,,%,%,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
647,308209,438,South Residential AHU-C1-5_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
648,308199,438,South Residential AHU-C1-5_High Static Pressure Shutdown Alarm,,On/Off,on/off,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
649,308200,438,South Residential AHU-C1-5_Low Temperature Detector,,On/Off,on/off,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
650,308201,438,South Residential AHU-C1-5_Mixed Air Temperature,,F,f,28602,AHU,Air Handling Unit,"['ahu', 'hvac']"
651,308219,438,Base Building AHU-C1-7_Supply Fan Start/Stop Command,,On/Off,on/off,28603,AHU,Air Handling Unit,"['ahu', 'hvac']"
652,308217,438,Base Building AHU-C1-7_Supply Air Temperature,,F,f,28603,AHU,Air Handling Unit,"['ahu', 'hvac']"
653,308216,438,Base Building AHU-C1-7_Occupied Mode,,Occ,occ,28603,AHU,Air Handling Unit,"['ahu', 'hvac']"
654,308214,438,Base Building AHU-C1-7_Cooling Coil Valve Command,,%,%,28603,AHU,Air Handling Unit,"['ahu', 'hvac']"
655,308215,438,Base Building AHU-C1-7_High Static Pressure Shutdown Alarm,,On/Off,on/off,28603,AHU,Air Handling Unit,"['ahu', 'hvac']"
656,308218,438,Base Building AHU-C1-7_Supply Air Temperature Setpoint,,F,f,28603,AHU,Air Handling Unit,"['ahu', 'hvac']"
657,308229,438,HR HV-C1-09_Supply Fan Start/Stop Command,,On/Off,on/off,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
658,308225,438,HR HV-C1-09_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
659,308226,438,HR HV-C1-09_Status,,?,?,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
660,308227,438,HR HV-C1-09_Supply Air Temperature,,F,f,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
661,308220,438,HR HV-C1-09_Heating Coil Valve Command,,%,%,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
662,308224,438,HR HV-C1-09_Preheat Coil Leaving Air Temperature,,F,f,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
663,308223,438,HR HV-C1-09_Occupied Mode,,Occ,occ,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
664,308222,438,HR HV-C1-09_Low Temperature Detector,,On/Off,on/off,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
665,308221,438,HR HV-C1-09_High Static Pressure Shutdown Alarm,,On/Off,on/off,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
666,308228,438,HR HV-C1-09_Supply Air Temperature Setpoint,,F,f,28604,AHU,Air Handling Unit,"['ahu', 'hvac']"
667,308247,438,Retail AHU-C2-1_Final Filter Pressure Status,,On/Off,on/off,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
668,308246,438,Retail AHU-C2-1_Cooling Coil Valve Command,,%,%,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
669,308248,438,Retail AHU-C2-1_Heating Coil Valve Command,,%,%,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
670,308254,438,Retail AHU-C2-1_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
671,308249,438,Retail AHU-C2-1_High Static Pressure Shutdown Alarm,,On/Off,on/off,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
672,308250,438,Retail AHU-C2-1_Low Temperature Detector,,On/Off,on/off,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
673,308251,438,Retail AHU-C2-1_Mixed Air Temperature,,F,f,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
674,308253,438,Retail AHU-C2-1_Preheat Coil Leaving Air Temperature,,F,f,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
675,308252,438,Retail AHU-C2-1_Mixing Box Dampers Command,,%,%,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
676,308256,438,Retail AHU-C2-1_Status,,?,?,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
677,308255,438,Retail AHU-C2-1_Return Air Temperature,,F,f,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
678,308262,438,Retail AHU-C2-1_Supply Fan VFD Speed Command,,%,%,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
679,308260,438,Retail AHU-C2-1_Supply Air Temperature Setpoint,,F,f,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
680,308261,438,Retail AHU-C2-1_Supply Fan Start/Stop Command,,On/Off,on/off,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
681,308259,438,Retail AHU-C2-1_Supply Air Temperature,,F,f,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
682,308257,438,Retail AHU-C2-1_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
683,308258,438,Retail AHU-C2-1_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28605,AHU,Air Handling Unit,"['ahu', 'hvac']"
684,308239,438,Retail AHU-C2-12_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
685,308234,438,Retail AHU-C2-12_Low Temperature Detector,,On/Off,on/off,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
686,308235,438,Retail AHU-C2-12_Mixed Air Temperature,,F,f,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
687,308236,438,Retail AHU-C2-12_Mixing Box Dampers Command,,%,%,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
688,308241,438,Retail AHU-C2-12_Status,,?,?,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
689,308237,438,Retail AHU-C2-12_Occupied Mode,,Occ,occ,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
690,308238,438,Retail AHU-C2-12_Preheat Coil Leaving Air Temperature,,F,f,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
691,308230,438,Retail AHU-C2-12_Cooling Coil Valve Command,,%,%,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
692,308240,438,Retail AHU-C2-12_Return Air Temperature,,F,f,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
693,308245,438,Retail AHU-C2-12_Supply Fan Start/Stop Command,,On/Off,on/off,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
694,308244,438,Retail AHU-C2-12_Supply Air Temperature Setpoint,,F,f,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
695,308243,438,Retail AHU-C2-12_Supply Air Temperature,,F,f,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
696,308242,438,Retail AHU-C2-12_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
697,308231,438,Retail AHU-C2-12_Final Filter Pressure Status,,On/Off,on/off,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
698,308232,438,Retail AHU-C2-12_Heating Coil Valve Command,,%,%,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
699,308233,438,Retail AHU-C2-12_High Static Pressure Shutdown Alarm,,On/Off,on/off,28606,AHU,Air Handling Unit,"['ahu', 'hvac']"
700,308272,438,Retail AHU-C2-2_Return Air Temperature,,F,f,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
701,308271,438,Retail AHU-C2-2_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
702,308270,438,Retail AHU-C2-2_Preheat Coil Leaving Air Temperature,,F,f,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
703,308268,438,Retail AHU-C2-2_Mixed Air Temperature,,F,f,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
704,308263,438,Retail AHU-C2-2_Cooling Coil Valve Command,,%,%,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
705,308275,438,Retail AHU-C2-2_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
706,308273,438,Retail AHU-C2-2_Status,,?,?,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
707,308264,438,Retail AHU-C2-2_Final Filter Pressure Status,,On/Off,on/off,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
708,308265,438,Retail AHU-C2-2_Heating Coil Valve Command,,%,%,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
709,308266,438,Retail AHU-C2-2_High Static Pressure Shutdown Alarm,,On/Off,on/off,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
710,308267,438,Retail AHU-C2-2_Low Temperature Detector,,On/Off,on/off,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
711,308279,438,Retail AHU-C2-2_Supply Fan VFD Speed Command,,%,%,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
712,308269,438,Retail AHU-C2-2_Mixing Box Dampers Command,,%,%,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
713,308274,438,Retail AHU-C2-2_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
714,308276,438,Retail AHU-C2-2_Supply Air Temperature,,F,f,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
715,308277,438,Retail AHU-C2-2_Supply Air Temperature Setpoint,,F,f,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
716,308278,438,Retail AHU-C2-2_Supply Fan Start/Stop Command,,On/Off,on/off,28607,AHU,Air Handling Unit,"['ahu', 'hvac']"
717,308284,438,Base Building AHU-C2-5_Supply Air Temperature Setpoint,,F,f,28608,AHU,Air Handling Unit,"['ahu', 'hvac']"
718,308281,438,Base Building AHU-C2-5_Final Filter Pressure Status,,On/Off,on/off,28608,AHU,Air Handling Unit,"['ahu', 'hvac']"
719,308282,438,Base Building AHU-C2-5_Occupied Mode,,Occ,occ,28608,AHU,Air Handling Unit,"['ahu', 'hvac']"
720,308285,438,Base Building AHU-C2-5_Supply Fan Start/Stop Command,,On/Off,on/off,28608,AHU,Air Handling Unit,"['ahu', 'hvac']"
721,308283,438,Base Building AHU-C2-5_Supply Air Temperature,,F,f,28608,AHU,Air Handling Unit,"['ahu', 'hvac']"
722,308280,438,Base Building AHU-C2-5_Cooling Coil Valve Command,,%,%,28608,AHU,Air Handling Unit,"['ahu', 'hvac']"
723,308296,438,Hotel AHU-C2-6_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
724,308292,438,Hotel AHU-C2-6_Mixed Air Temperature,,F,f,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
725,308300,438,Hotel AHU-C2-6_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
726,308301,438,Hotel AHU-C2-6_Supply Air Temperature,,F,f,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
727,308293,438,Hotel AHU-C2-6_Mixing Box Dampers Command,,%,%,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
728,308294,438,Hotel AHU-C2-6_Occupied Mode,,Occ,occ,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
729,308295,438,Hotel AHU-C2-6_Preheat Coil Leaving Air Temperature,,F,f,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
730,308302,438,Hotel AHU-C2-6_Supply Air Temperature Setpoint,,F,f,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
731,308297,438,Hotel AHU-C2-6_Return Air Temperature,,F,f,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
732,308298,438,Hotel AHU-C2-6_Status,,?,?,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
733,308288,438,Hotel AHU-C2-6_Final Filter Pressure Status,,On/Off,on/off,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
734,308299,438,Hotel AHU-C2-6_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
735,308303,438,Hotel AHU-C2-6_Supply Fan Start/Stop Command,,On/Off,on/off,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
736,308291,438,Hotel AHU-C2-6_Low Temperature Detector,,On/Off,on/off,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
737,308290,438,Hotel AHU-C2-6_High Static Pressure Shutdown Alarm,,On/Off,on/off,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
738,308289,438,Hotel AHU-C2-6_Heating Coil Valve Command,,%,%,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
739,308286,438,Hotel AHU-C2-6_Cooling Coil Valve Command,,%,%,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
740,308287,438,Hotel AHU-C2-6_Face & Bypass Damper Command,,%,%,28609,AHU,Air Handling Unit,"['ahu', 'hvac']"
741,308315,438,Hotel AHU-C2-7_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
742,308314,438,Hotel AHU-C2-7_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
743,308307,438,Hotel AHU-C2-7_Heating Coil Valve Command,,%,%,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
744,308310,438,Hotel AHU-C2-7_Occupied Mode,,Occ,occ,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
745,308309,438,Hotel AHU-C2-7_Low Temperature Detector,,On/Off,on/off,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
746,308308,438,Hotel AHU-C2-7_High Static Pressure Shutdown Alarm,,On/Off,on/off,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
747,308311,438,Hotel AHU-C2-7_Preheat Coil Leaving Air Temperature,,F,f,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
748,308305,438,Hotel AHU-C2-7_Face & Bypass Damper Command,,%,%,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
749,308306,438,Hotel AHU-C2-7_Final Filter Pressure Status,,On/Off,on/off,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
750,308313,438,Hotel AHU-C2-7_Status,,?,?,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
751,308316,438,Hotel AHU-C2-7_Supply Air Temperature,,F,f,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
752,308312,438,Hotel AHU-C2-7_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
753,308304,438,Hotel AHU-C2-7_Cooling Coil Valve Command,,%,%,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
754,308318,438,Hotel AHU-C2-7_Supply Fan Start/Stop Command,,On/Off,on/off,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
755,308317,438,Hotel AHU-C2-7_Supply Air Temperature Setpoint,,F,f,28610,AHU,Air Handling Unit,"['ahu', 'hvac']"
756,308338,438,RL HV-17-01_Supply Air Static Pressure Setpoint,,in W.C.,in w.c.,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
757,308329,438,RL HV-17-01_Face & Bypass Damper Command,,%,%,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
758,308330,438,RL HV-17-01_Heating Coil Valve Command,,%,%,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
759,308332,438,RL HV-17-01_Low Temperature Detector,,On/Off,on/off,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
760,308333,438,RL HV-17-01_Occupied Mode,,Occ,occ,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
761,308334,438,RL HV-17-01_Preheat Coil Leaving Air Temperature,,F,f,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
762,308335,438,RL HV-17-01_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
763,308337,438,RL HV-17-01_Supply Air Static Pressure (Down Duct),,in W.C.,in w.c.,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
764,308339,438,RL HV-17-01_Supply Air Temperature,,F,f,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
765,308340,438,RL HV-17-01_Supply Air Temperature Setpoint,,F,f,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
766,308341,438,RL HV-17-01_Supply Fan Start/Stop Command,,On/Off,on/off,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
767,308342,438,RL HV-17-01_Supply Fan VFD Speed Command,,%,%,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
768,308336,438,RL HV-17-01_Status,,?,?,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
769,308331,438,RL HV-17-01_High Static Pressure Shutdown Alarm,,On/Off,on/off,28611,AHU,Air Handling Unit,"['ahu', 'hvac']"
770,308321,438,RL HV-17-01A_High Static Pressure Shutdown Alarm,,On/Off,on/off,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
771,308323,438,RL HV-17-01A_Occupied Mode,,Occ,occ,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
772,308328,438,RL HV-17-01A_Supply Fan Start/Stop Command,,On/Off,on/off,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
773,308326,438,RL HV-17-01A_Supply Air Temperature,,F,f,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
774,308325,438,RL HV-17-01A_Preheat Coil Valve Command,,%,%,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
775,308324,438,RL HV-17-01A_Preheat Coil Leaving Air Temperature,,F,f,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
776,308320,438,RL HV-17-01A_General Filter Status,,On/Off,on/off,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
777,308319,438,RL HV-17-01A_Face & Bypass Damper Command,,%,%,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
778,308322,438,RL HV-17-01A_Low Temperature Detector,,On/Off,on/off,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
779,308327,438,RL HV-17-01A_Supply Air Temperature Setpoint,,F,f,28612,AHU,Air Handling Unit,"['ahu', 'hvac']"
780,308346,438,Hotel HV-20-01_Occupied Mode,,Occ,occ,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
781,308351,438,Hotel HV-20-01_Supply Air Temperature Setpoint,,F,f,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
782,308344,438,Hotel HV-20-01_High Static Pressure Shutdown Alarm,,On/Off,on/off,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
783,308350,438,Hotel HV-20-01_Supply Air Temperature,,F,f,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
784,308349,438,Hotel HV-20-01_Status,,?,?,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
785,308347,438,Hotel HV-20-01_Preheat Coil Leaving Air Temperature,,F,f,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
786,308348,438,Hotel HV-20-01_Preheat Coil Leaving Air Temperature Setpoint,,F,f,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
787,308345,438,Hotel HV-20-01_Low Temperature Detector,,On/Off,on/off,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
788,308352,438,Hotel HV-20-01_Supply Fan Start/Stop Command,,On/Off,on/off,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
789,308343,438,Hotel HV-20-01_Heating Coil Valve Command,,%,%,28613,AHU,Air Handling Unit,"['ahu', 'hvac']"
790,308360,438,Base Building HV-C1-01_Status,,?,?,28614,AHU,Air Handling Unit,"['ahu', 'hvac']"
